0,1,2,3,4
Jan 29,12:11:44,192.168.17.24 DST=192.168.10.60 LEN=204 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,184
Jan 29,12:12:14,201.58.129.234 DST=216.58.112.55 LEN=78 TOS=0x00 PREC=0x00 TTL=112 ID=51211 PROTO=UDP SPT=57710,137,58
Jan 29,12:14:43,192.168.17.24 DST=192.168.9.51 LEN=235 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,215
Jan 29,12:14:43,192.168.17.24 DST=192.168.10.60 LEN=235 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,215
Jan 29,12:14:43,192.168.17.24 DST=192.168.9.51 LEN=204 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,184
Jan 29,12:14:43,192.168.17.24 DST=192.168.10.60 LEN=204 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,184
Jan 29,12:16:32,73.230.55.114 DST=216.58.112.55 LEN=387 TOS=0x00 PREC=0x00 TTL=55 ID=28827 PROTO=UDP SPT=31105,1026,367
Jan 29,12:17:40,192.168.17.24 DST=192.168.9.51 LEN=235 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,215
Jan 29,12:17:40,192.168.17.24 DST=192.168.10.60 LEN=235 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,215
Jan 29,12:17:40,192.168.17.24 DST=192.168.9.51 LEN=204 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,184
Jan 29,12:17:40,192.168.17.24 DST=192.168.10.60 LEN=204 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,184
Jan 29,12:18:21,79.185.83.220 DST=216.58.112.55 LEN=51 TOS=0x00 PREC=0x00 TTL=113 ID=44349 PROTO=UDP SPT=6346,40686,31
Jan 29,12:18:22,79.185.83.220 DST=216.58.112.55 LEN=51 TOS=0x00 PREC=0x00 TTL=113 ID=44491 PROTO=UDP SPT=6346,40686,31
Jan 29,12:18:23,79.185.83.220 DST=216.58.112.55 LEN=51 TOS=0x00 PREC=0x00 TTL=113 ID=44574 PROTO=UDP SPT=6346,40686,31
Jan 29,12:18:24,79.185.83.220 DST=216.58.112.55 LEN=51 TOS=0x00 PREC=0x00 TTL=113 ID=44671 PROTO=UDP SPT=6346,40686,31
Jan 29,12:18:25,79.185.83.220 DST=216.58.112.55 LEN=51 TOS=0x00 PREC=0x00 TTL=113 ID=44771 PROTO=UDP SPT=6346,40686,31
Jan 29,12:20:40,192.168.17.24 DST=192.168.9.51 LEN=235 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,215
Jan 29,12:20:40,192.168.17.24 DST=192.168.10.60 LEN=235 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,215
Jan 29,12:20:40,192.168.17.24 DST=192.168.9.51 LEN=204 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,184
Jan 29,12:20:40,192.168.17.24 DST=192.168.10.60 LEN=204 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,184
Jan 29,12:23:56,24.64.51.229 DST=216.58.112.55 LEN=512 TOS=0x00 PREC=0x00 TTL=71 ID=20471 PROTO=UDP SPT=32132,1026,492
Jan 29,12:23:56,24.64.51.229 DST=216.58.112.55 LEN=512 TOS=0x00 PREC=0x00 TTL=71 ID=20472 PROTO=UDP SPT=32132,1027,492
Jan 29,12:23:56,24.64.51.229 DST=216.58.112.55 LEN=512 TOS=0x00 PREC=0x00 TTL=71 ID=20473 PROTO=UDP SPT=32132,1028,492
Jan 29,12:23:57,192.168.17.24 DST=192.168.9.51 LEN=235 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,215
Jan 29,12:23:57,192.168.17.24 DST=192.168.10.60 LEN=235 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,215
Jan 29,12:23:57,192.168.17.24 DST=192.168.9.51 LEN=204 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,184
Jan 29,12:23:57,192.168.17.24 DST=192.168.10.60 LEN=204 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,184
Jan 29,12:25:44,24.64.221.105 DST=216.58.112.55 LEN=512 TOS=0x00 PREC=0x00 TTL=70 ID=44770 PROTO=UDP SPT=21406,1026,492
Jan 29,12:25:44,24.64.221.105 DST=216.58.112.55 LEN=512 TOS=0x00 PREC=0x00 TTL=70 ID=44771 PROTO=UDP SPT=21406,1027,492
Jan 29,12:25:44,24.64.221.105 DST=216.58.112.55 LEN=512 TOS=0x00 PREC=0x00 TTL=70 ID=44772 PROTO=UDP SPT=21406,1028,492
Jan 29,12:26:36,192.168.17.11 DST=10.97.14.25 LEN=76 TOS=0x00 PREC=0x00 TTL=126 ID=20657 PROTO=UDP SPT=123,123,56
Jan 29,12:26:57,192.168.17.24 DST=192.168.9.51 LEN=235 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,215
Jan 29,12:26:57,192.168.17.24 DST=192.168.10.60 LEN=235 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,215
Jan 29,12:26:57,192.168.17.24 DST=192.168.9.51 LEN=204 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,184
Jan 29,12:26:57,192.168.17.24 DST=192.168.10.60 LEN=204 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,184
Jan 29,12:29:52,192.168.17.24 DST=192.168.9.51 LEN=235 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,215
Jan 29,12:29:52,192.168.17.24 DST=192.168.10.60 LEN=235 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,215
Jan 29,12:29:52,192.168.17.24 DST=192.168.9.51 LEN=204 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,184
Jan 29,12:29:52,192.168.17.24 DST=192.168.10.60 LEN=204 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,184
Jan 29,12:30:03,218.64.237.219 DST=216.58.112.55 LEN=404 TOS=0x00 PREC=0x00 TTL=108 ID=14504 PROTO=UDP SPT=1591,1434,384
Jan 29,12:30:21,24.64.190.155 DST=216.58.112.55 LEN=512 TOS=0x00 PREC=0x00 TTL=70 ID=48658 PROTO=UDP SPT=9675,1026,492
Jan 29,12:30:21,24.64.190.155 DST=216.58.112.55 LEN=512 TOS=0x00 PREC=0x00 TTL=70 ID=48659 PROTO=UDP SPT=9675,1027,492
Jan 29,12:30:21,24.64.190.155 DST=216.58.112.55 LEN=512 TOS=0x00 PREC=0x00 TTL=70 ID=48660 PROTO=UDP SPT=9675,1028,492
Jan 29,12:30:56,24.64.97.192 DST=216.58.112.55 LEN=512 TOS=0x00 PREC=0x00 TTL=72 ID=20296 PROTO=UDP SPT=27527,1026,492
Jan 29,12:30:56,24.64.97.192 DST=216.58.112.55 LEN=512 TOS=0x00 PREC=0x00 TTL=72 ID=20297 PROTO=UDP SPT=27527,1027,492
Jan 29,12:30:56,24.64.97.192 DST=216.58.112.55 LEN=512 TOS=0x00 PREC=0x00 TTL=72 ID=20298 PROTO=UDP SPT=27527,1028,492
Jan 29,12:32:53,192.168.17.24 DST=192.168.9.51 LEN=235 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,215
Jan 29,12:32:53,192.168.17.24 DST=192.168.10.60 LEN=235 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,215
Jan 29,12:32:53,192.168.17.24 DST=192.168.9.51 LEN=204 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,184
Jan 29,12:32:53,192.168.17.24 DST=192.168.10.60 LEN=204 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,184
Jan 29,12:36:02,192.168.17.24 DST=192.168.9.51 LEN=235 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,215
Jan 29,12:36:02,192.168.17.24 DST=192.168.10.60 LEN=235 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,215
Jan 29,12:36:02,192.168.17.24 DST=192.168.9.51 LEN=204 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,184
Jan 29,12:36:02,192.168.17.24 DST=192.168.10.60 LEN=204 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,184
Jan 29,12:36:21,59.177.100.24 DST=216.58.112.55 LEN=374 TOS=0x00 PREC=0x00 TTL=55 ID=61504 PROTO=UDP SPT=31105,1026,354
Jan 29,12:39:05,192.168.17.24 DST=192.168.9.51 LEN=235 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,215
Jan 29,12:39:05,192.168.17.24 DST=192.168.10.60 LEN=235 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,215
Jan 29,12:39:05,192.168.17.24 DST=192.168.9.51 LEN=204 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,184
Jan 29,12:39:05,192.168.17.24 DST=192.168.10.60 LEN=204 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,184
Jan 29,12:42:01,192.168.17.24 DST=192.168.9.51 LEN=235 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,215
Jan 29,12:42:01,192.168.17.24 DST=192.168.10.60 LEN=235 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,215
Jan 29,12:42:01,192.168.17.24 DST=192.168.9.51 LEN=204 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,184
Jan 29,12:42:01,192.168.17.24 DST=192.168.10.60 LEN=204 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,184
Jan 29,12:43:43,192.168.17.11 DST=10.97.14.25 LEN=76 TOS=0x00 PREC=0x00 TTL=126 ID=20695 PROTO=UDP SPT=123,123,56
Jan 29,12:45:01,192.168.17.24 DST=192.168.9.51 LEN=235 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,215
Jan 29,12:45:01,192.168.17.24 DST=192.168.10.60 LEN=235 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,215
Jan 29,12:45:01,192.168.17.24 DST=192.168.9.51 LEN=204 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,184
Jan 29,12:45:01,192.168.17.24 DST=192.168.10.60 LEN=204 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,184
Jan 29,12:47:00,24.64.214.175 DST=216.58.112.55 LEN=512 TOS=0x00 PREC=0x00 TTL=71 ID=27256 PROTO=UDP SPT=7843,1026,492
Jan 29,12:47:00,24.64.214.175 DST=216.58.112.55 LEN=512 TOS=0x00 PREC=0x00 TTL=71 ID=27257 PROTO=UDP SPT=7843,1027,492
Jan 29,12:47:00,24.64.214.175 DST=216.58.112.55 LEN=512 TOS=0x00 PREC=0x00 TTL=71 ID=27258 PROTO=UDP SPT=7843,1028,492
Jan 29,12:48:01,192.168.17.24 DST=192.168.9.51 LEN=235 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,215
Jan 29,12:48:01,192.168.17.24 DST=192.168.10.60 LEN=235 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,215
Jan 29,12:48:01,192.168.17.24 DST=192.168.9.51 LEN=204 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,184
Jan 29,12:48:01,192.168.17.24 DST=192.168.10.60 LEN=204 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,184
Jan 29,12:51:01,212.114.49.92 DST=216.58.112.55 LEN=375 TOS=0x00 PREC=0x00 TTL=55 ID=59422 PROTO=UDP SPT=31105,1026,355
Jan 29,12:51:20,192.168.17.24 DST=192.168.9.51 LEN=235 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,215
Jan 29,12:51:20,192.168.17.24 DST=192.168.10.60 LEN=235 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,215
Jan 29,12:51:20,192.168.17.24 DST=192.168.9.51 LEN=204 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,184
Jan 29,12:51:20,192.168.17.24 DST=192.168.10.60 LEN=204 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,184
Jan 29,12:54:20,192.168.17.24 DST=192.168.9.51 LEN=235 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,215
Jan 29,12:54:20,192.168.17.24 DST=192.168.10.60 LEN=235 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,215
Jan 29,12:54:20,192.168.17.24 DST=192.168.9.51 LEN=204 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,184
Jan 29,12:54:20,192.168.17.24 DST=192.168.10.60 LEN=204 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,184
Jan 29,12:55:49,24.64.171.156 DST=216.58.112.55 LEN=512 TOS=0x00 PREC=0x00 TTL=71 ID=16575 PROTO=UDP SPT=15437,1026,492
Jan 29,12:55:49,24.64.171.156 DST=216.58.112.55 LEN=512 TOS=0x00 PREC=0x00 TTL=71 ID=16576 PROTO=UDP SPT=15437,1027,492
Jan 29,12:55:49,24.64.171.156 DST=216.58.112.55 LEN=512 TOS=0x00 PREC=0x00 TTL=71 ID=16577 PROTO=UDP SPT=15437,1028,492
Jan 29,12:57:15,192.168.17.24 DST=192.168.9.51 LEN=235 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,215
Jan 29,12:57:15,192.168.17.24 DST=192.168.10.60 LEN=235 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,215
Jan 29,12:57:15,192.168.17.24 DST=192.168.9.51 LEN=204 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,184
Jan 29,12:57:15,192.168.17.24 DST=192.168.10.60 LEN=204 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,184
Jan 29,13:00:15,192.168.17.24 DST=192.168.9.51 LEN=235 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,215
Jan 29,13:00:15,192.168.17.24 DST=192.168.10.60 LEN=235 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,215
Jan 29,13:00:15,192.168.17.24 DST=192.168.9.51 LEN=204 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,184
Jan 29,13:00:15,192.168.17.24 DST=192.168.10.60 LEN=204 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,184
Jan 29,13:00:48,192.168.17.11 DST=10.97.14.25 LEN=76 TOS=0x00 PREC=0x00 TTL=126 ID=20716 PROTO=UDP SPT=123,123,56
Jan 29,13:03:22,24.64.3.245 DST=216.58.112.55 LEN=512 TOS=0x00 PREC=0x00 TTL=71 ID=26491 PROTO=UDP SPT=34624,1026,492
Jan 29,13:03:22,24.64.3.245 DST=216.58.112.55 LEN=512 TOS=0x00 PREC=0x00 TTL=71 ID=26492 PROTO=UDP SPT=34624,1027,492
Jan 29,13:03:22,24.64.3.245 DST=216.58.112.55 LEN=512 TOS=0x00 PREC=0x00 TTL=71 ID=26493 PROTO=UDP SPT=34624,1028,492
Jan 29,13:03:34,192.168.17.24 DST=192.168.9.51 LEN=235 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,215
Jan 29,13:03:34,192.168.17.24 DST=192.168.10.60 LEN=235 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,215
Jan 29,13:03:34,192.168.17.24 DST=192.168.9.51 LEN=204 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,184
Jan 29,13:03:34,192.168.17.24 DST=192.168.10.60 LEN=204 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,184
Jan 29,13:06:34,192.168.17.24 DST=192.168.9.51 LEN=235 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,215
Jan 29,13:06:34,192.168.17.24 DST=192.168.10.60 LEN=235 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,215
Jan 29,13:06:34,192.168.17.24 DST=192.168.9.51 LEN=204 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,184
Jan 29,13:06:34,192.168.17.24 DST=192.168.10.60 LEN=204 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,184
Jan 29,13:07:02,44.85.108.182 DST=216.58.112.55 LEN=386 TOS=0x00 PREC=0x00 TTL=55 ID=31250 PROTO=UDP SPT=31105,1026,366
Jan 29,13:07:42,183.70.138.250 DST=216.58.112.55 LEN=387 TOS=0x00 PREC=0x00 TTL=56 ID=42992 PROTO=UDP SPT=31105,1026,367
Jan 29,13:08:30,78.170.159.229 DST=216.58.112.55 LEN=387 TOS=0x00 PREC=0x00 TTL=55 ID=48527 PROTO=UDP SPT=31105,1026,367
Jan 29,13:09:29,192.168.17.24 DST=192.168.9.51 LEN=235 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,215
Jan 29,13:09:29,192.168.17.24 DST=192.168.10.60 LEN=235 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,215
Jan 29,13:09:29,192.168.17.24 DST=192.168.9.51 LEN=204 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,184
Jan 29,13:09:29,192.168.17.24 DST=192.168.10.60 LEN=204 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,184
Jan 29,13:10:49,24.64.227.37 DST=216.58.112.55 LEN=512 TOS=0x00 PREC=0x00 TTL=71 ID=62573 PROTO=UDP SPT=28874,1026,492
Jan 29,13:10:49,24.64.227.37 DST=216.58.112.55 LEN=512 TOS=0x00 PREC=0x00 TTL=71 ID=62574 PROTO=UDP SPT=28874,1027,492
Jan 29,13:10:49,24.64.227.37 DST=216.58.112.55 LEN=512 TOS=0x00 PREC=0x00 TTL=71 ID=62575 PROTO=UDP SPT=28874,1028,492
Jan 29,13:12:30,192.168.17.24 DST=192.168.9.51 LEN=235 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,215
Jan 29,13:12:30,192.168.17.24 DST=192.168.10.60 LEN=235 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,215
Jan 29,13:12:30,192.168.17.24 DST=192.168.9.51 LEN=204 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,184
Jan 29,13:12:30,192.168.17.24 DST=192.168.10.60 LEN=204 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,184
Jan 29,13:15:48,192.168.17.24 DST=192.168.9.51 LEN=235 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,215
Jan 29,13:15:48,192.168.17.24 DST=192.168.10.60 LEN=235 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,215
Jan 29,13:15:48,192.168.17.24 DST=192.168.9.51 LEN=204 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,184
Jan 29,13:15:48,192.168.17.24 DST=192.168.10.60 LEN=204 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,184
Jan 29,13:17:55,192.168.17.11 DST=10.97.14.25 LEN=76 TOS=0x00 PREC=0x00 TTL=126 ID=20752 PROTO=UDP SPT=123,123,56
Jan 29,13:18:48,192.168.17.24 DST=192.168.9.51 LEN=235 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,215
Jan 29,13:18:48,192.168.17.24 DST=192.168.10.60 LEN=235 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,215
Jan 29,13:18:48,192.168.17.24 DST=192.168.9.51 LEN=204 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,184
Jan 29,13:18:48,192.168.17.24 DST=192.168.10.60 LEN=204 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,184
Jan 29,13:21:43,192.168.17.24 DST=192.168.9.51 LEN=235 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,215
Jan 29,13:21:43,192.168.17.24 DST=192.168.10.60 LEN=235 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,215
Jan 29,13:21:43,192.168.17.24 DST=192.168.9.51 LEN=204 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,184
Jan 29,13:21:43,192.168.17.24 DST=192.168.10.60 LEN=204 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,184
Jan 29,13:22:28,202.97.238.195 DST=216.58.112.55 LEN=485 TOS=0x00 PREC=0x00 TTL=43 ID=0 DF PROTO=UDP SPT=57815,1026,465
Jan 29,13:24:27,202.97.238.195 DST=216.58.112.55 LEN=485 TOS=0x00 PREC=0x00 TTL=43 ID=0 DF PROTO=UDP SPT=58683,1026,465
Jan 29,13:24:44,192.168.17.24 DST=192.168.9.51 LEN=235 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,215
Jan 29,13:24:44,192.168.17.24 DST=192.168.10.60 LEN=235 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,215
Jan 29,13:24:44,192.168.17.24 DST=192.168.9.51 LEN=204 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,184
Jan 29,13:24:44,192.168.17.24 DST=192.168.10.60 LEN=204 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,184
Jan 29,13:28:02,192.168.17.24 DST=192.168.9.51 LEN=235 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,215
Jan 29,13:28:02,192.168.17.24 DST=192.168.10.60 LEN=235 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,215
Jan 29,13:28:02,192.168.17.24 DST=192.168.9.51 LEN=204 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,184
Jan 29,13:28:02,192.168.17.24 DST=192.168.10.60 LEN=204 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,184
Jan 29,13:28:22,24.64.197.34 DST=216.58.112.55 LEN=512 TOS=0x00 PREC=0x00 TTL=71 ID=11504 PROTO=UDP SPT=28868,1026,492
Jan 29,13:28:22,24.64.197.34 DST=216.58.112.55 LEN=512 TOS=0x00 PREC=0x00 TTL=71 ID=11505 PROTO=UDP SPT=28868,1027,492
Jan 29,13:28:22,24.64.197.34 DST=216.58.112.55 LEN=512 TOS=0x00 PREC=0x00 TTL=71 ID=11506 PROTO=UDP SPT=28868,1028,492
Jan 29,13:31:02,192.168.17.24 DST=192.168.9.51 LEN=235 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,215
Jan 29,13:31:02,192.168.17.24 DST=192.168.10.60 LEN=235 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,215
Jan 29,13:31:02,192.168.17.24 DST=192.168.9.51 LEN=204 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,184
Jan 29,13:31:02,192.168.17.24 DST=192.168.10.60 LEN=204 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,184
Jan 29,13:33:08,202.97.238.194 DST=216.58.112.55 LEN=485 TOS=0x00 PREC=0x00 TTL=43 ID=0 DF PROTO=UDP SPT=44632,1026,465
Jan 29,13:33:57,192.168.17.24 DST=192.168.9.51 LEN=235 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,215
Jan 29,13:33:57,192.168.17.24 DST=192.168.10.60 LEN=235 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,215
Jan 29,13:33:57,192.168.17.24 DST=192.168.9.51 LEN=204 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,184
Jan 29,13:33:57,192.168.17.24 DST=192.168.10.60 LEN=204 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,184
Jan 29,13:35:00,192.168.17.11 DST=10.97.14.25 LEN=76 TOS=0x00 PREC=0x00 TTL=126 ID=20770 PROTO=UDP SPT=123,123,56
Jan 29,13:36:58,192.168.17.24 DST=192.168.9.51 LEN=235 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,215
Jan 29,13:36:58,192.168.17.24 DST=192.168.10.60 LEN=235 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,215
Jan 29,13:36:58,192.168.17.24 DST=192.168.9.51 LEN=204 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,184
Jan 29,13:36:58,192.168.17.24 DST=192.168.10.60 LEN=204 TOS=0x00 PREC=0x00 TTL=63 ID=0 DF PROTO=UDP SPT=138,138,184
Jan 29,13:39:50,24.64.87.90 DST=216.58.112.55 LEN=512 TOS=0x00 PREC=0x00 TTL=71 ID=40529 PROTO=UDP SPT=3641,1026,492
Jan 29,13:39:50,24.64.87.90 DST=216.58.112.55 LEN=512 TOS=0x00 PREC=0x00 TTL=71 ID=40530 PROTO=UDP SPT=3641,1027,492
Jan 29,13:39:50,24.64.87.90 DST=216.58.112.55 LEN=512 TOS=0x00 PREC=0x00 TTL=71 ID=40531 PROTO=UDP SPT=3641,1028,492
Jan 29,13:39:52,201.16.26.49 DST=216.58.112.55 LEN=374 TOS=0x00 PREC=0x00 TTL=55 ID=61940 PROTO=UDP SPT=31105,1026,354
Jan 29,13:39:52,17.69.200.200 DST=216.58.112.55 LEN=387 TOS=0x00 PREC=0x00 TTL=55 ID=13392 PROTO=UDP SPT=31105,1026,367
